1.000000,0.072682,0.083436,0.271481,0.028013,0.072682,0.163075,0.038444,0.643322,0.163075,0.036762,0.013878,0.271481,0.163075,0.022082,0.049858,0.163075,0.063314,0.101627,0.133087,0.063314,0.022082,0.206874,0.271481,0.049858,0.133087,0.095780,0.133087,0.206874,0.163075,0.163075,0.112415,0.022082,0.206874,0.126219,0.055154,0.036762,0.133087,0.020994,0.144894,0.036762,0.028013,0.022082,0.206874,0.144894,0.063314,0.133087,0.072682,0.021828,0.271481,0.028013,0.036762,0.018022,0.036762,0.206874,0.072682,0.028013,0.095780,0.206874,0.018022,0.095780,0.144894,0.072682,0.022082,0.036762,0.126219,0.126219,0.133087,0.144894,0.133087,0.018288,0.069899,0.028013,0.028013,0.028013,0.028013,0.133087,0.024598,0.072682,0.109952,0.025220,0.028013,0.271481,0.163075,0.163075,0.163075,0.133087,0.112415,0.126219,0.144894,0.144894,0.144894,0.144894
0.072682,1.000000,1.000000,0.190942,0.331589,0.190942,0.166332,0.144894,0.083436,0.006064,0.219193,0.036459,0.000581,0.006064,0.288852,0.190942,0.031760,0.166332,0.190942,0.190942,1.000000,0.144894,0.380650,0.000221,0.095780,0.331589,1.000000,0.380650,0.144894,0.031760,0.331589,0.380650,0.095780,0.041853,1.000000,1.000000,0.072682,0.190942,1.000000,1.000000,0.126219,0.190942,0.288852,0.380650,1.000000,1.000000,0.004009,1.000000,0.251623,0.288852,0.288852,0.331589,0.219193,0.219193,0.380650,1.000000,0.109952,1.000000,0.380650,0.144894,1.000000,1.000000,1.000000,0.144894,0.331589,1.000000,1.000000,0.072682,1.000000,0.144894,1.000000,0.380650,0.380650,0.380650,0.251623,0.219193,0.219193,0.380650,1.000000,1.000000,0.380650,0.219193,0.126219,0.288852,0.380650,0.380650,0.380650,0.380650,1.000000,1.000000,1.000000,1.000000,1.000000
0.083436,1.000000,1.000000,0.219193,0.380650,0.219193,0.190942,0.166332,0.095780,0.006962,0.251623,0.041853,0.000667,0.006962,0.331589,0.219193,0.036459,0.190942,0.219193,0.219193,1.000000,0.166332,0.436969,0.000254,0.109952,0.380650,1.000000,0.436969,0.166332,0.036459,0.380650,0.436969,0.109952,0.048045,1.000000,1.000000,0.083436,0.219193,1.000000,1.000000,0.144894,0.219193,0.331589,0.436969,1.000000,1.000000,0.004602,1.000000,0.288852,0.331589,0.331589,0.380650,0.251623,0.251623,0.436969,1.000000,0.126219,1.000000,0.436969,0.166332,1.000000,1.000000,1.000000,0.166332,0.380650,1.000000,1.000000,0.083436,1.000000,0.166332,1.000000,0.436969,0.436969,0.436969,0.288852,0.251623,0.251623,0.436969,1.000000,1.000000,0.436969,0.251623,0.144894,0.331589,0.436969,0.436969,0.436969,0.436969,1.000000,1.000000,1.000000,1.000000,1.000000
0.271481,0.190942,0.219193,1.000000,0.047620,0.190942,0.720502,0.054514,0.421999,0.304051,0.057144,0.048045,0.421999,0.304051,0.041172,0.071430,0.304051,0.166332,0.128250,0.643322,0.166332,0.041172,0.351665,0.421999,0.071430,0.271481,0.251623,0.271481,0.351665,0.304051,0.304051,0.249044,0.041172,0.351665,0.331589,0.144894,0.057144,0.271481,0.055154,0.380650,0.057144,0.047620,0.041172,0.351665,0.380650,0.166332,0.271481,0.190942,0.036757,0.421999,0.047620,0.057144,0.036762,0.057144,0.351665,0.190942,0.047620,0.251623,0.351665,0.036762,0.251623,0.380650,0.190942,0.041172,0.057144,0.331589,0.331589,0.271481,0.380650,0.271481,0.048045,0.093360,0.047620,0.047620,0.047620,0.047620,0.271481,0.041597,0.190942,0.288852,0.038671,0.047620,0.421999,0.304051,0.304051,0.304051,0.271481,0.249044,0.331589,0.380650,0.380650,0.380650,0.380650
0.028013,0.331589,0.380650,0.047620,1.000000,0.331589,0.032259,0.114243,0.047620,0.032259,0.115648,0.063314,0.047620,0.032259,0.078342,0.148977,0.032259,0.288852,0.517415,0.028013,0.288852,0.078342,0.038462,0.047620,0.061343,0.028013,0.436969,0.028013,0.038462,0.032259,0.032259,0.025088,0.078342,0.038462,0.575838,0.251623,0.047620,0.028013,0.095780,0.661036,0.549999,0.038462,0.372580,0.038462,0.661036,0.288852,0.028013,0.331589,0.072419,0.047620,0.444230,0.047620,0.323547,0.047620,0.038462,0.331589,0.093408,0.436969,0.038462,0.068032,0.436969,0.661036,0.331589,0.372580,0.833333,0.575838,0.575838,0.028013,0.661036,0.028013,0.083436,0.368184,0.093408,0.093408,0.673076,0.093408,0.028013,0.150525,0.331589,0.501621,0.125092,0.038462,0.047620,0.032259,0.032259,0.032259,0.028013,0.025088,0.575838,0.661036,0.661036,0.661036,0.661036
0.072682,0.190942,0.219193,0.190942,0.331589,1.000000,0.166332,0.144894,0.083436,0.006064,0.219193,0.036459,0.000581,0.006064,0.288852,0.190942,0.031760,0.166332,0.190942,0.190942,0.166332,0.144894,0.380650,0.000221,0.095780,0.331589,0.251623,0.380650,0.144894,0.031760,0.331589,0.380650,0.095780,0.041853,0.331589,0.144894,0.072682,0.190942,0.055154,0.380650,0.126219,0.190942,0.288852,0.380650,0.380650,0.166332,0.004009,0.190942,0.251623,0.288852,0.288852,0.331589,0.219193,0.219193,0.380650,0.190942,0.109952,0.251623,0.380650,0.144894,0.251623,0.380650,0.190942,0.144894,0.331589,0.331589,0.331589,0.072682,0.380650,0.144894,0.048045,0.380650,0.380650,0.380650,0.251623,0.219193,0.219193,0.380650,0.190942,0.288852,0.380650,0.219193,0.126219,0.288852,0.380650,0.380650,0.380650,0.380650,0.331589,0.380650,0.380650,0.380650,0.380650
0.163075,0.166332,0.190942,0.720502,0.032259,0.166332,1.000000,0.041946,0.304051,0.193613,0.041172,0.031760,0.304051,0.193613,0.026218,0.054521,0.193613,0.144894,0.107360,0.842271,0.144894,0.026218,0.238225,0.304051,0.054521,0.163075,0.219193,0.163075,0.238225,0.193613,0.193613,0.142026,0.026218,0.238225,0.288852,0.126219,0.041172,0.163075,0.048045,0.331589,0.041172,0.032259,0.026218,0.238225,0.331589,0.144894,0.163075,0.166332,0.025085,0.304051,0.032259,0.041172,0.022082,0.041172,0.238225,0.166332,0.032259,0.219193,0.238225,0.022082,0.219193,0.331589,0.166332,0.026218,0.041172,0.288852,0.380650,0.163075,0.331589,0.163075,0.041853,0.074963,0.032259,0.032259,0.032259,0.032259,0.163075,0.028294,0.166332,0.251623,0.028162,0.032259,0.304051,0.193613,0.193613,0.193613,0.163075,0.142026,0.288852,0.331589,0.331589,0.331589,0.331589
0.038444,0.144894,0.166332,0.054514,0.114243,0.144894,0.041946,1.000000,0.054514,0.041946,0.132392,0.027666,0.054514,0.041946,0.101869,0.159332,0.041946,0.126219,0.263220,0.038444,0.126219,0.309764,0.047041,0.054514,0.065607,0.038444,0.190942,0.038444,0.047041,0.041946,0.041946,0.036023,0.309764,0.047041,0.251623,0.109952,0.054514,0.038444,0.041853,0.288852,0.132392,0.047041,0.101869,0.047041,0.288852,0.126219,0.038444,0.144894,0.321495,0.054514,0.114243,0.054514,0.093364,0.054514,0.047041,0.144894,0.114243,0.190942,0.047041,0.093364,0.190942,0.288852,0.144894,0.101869,0.132392,0.251623,0.251623,0.038444,0.288852,0.038444,0.036459,0.200037,0.114243,0.114243,0.114243,0.114243,0.038444,0.174238,0.144894,0.219193,0.148280,0.047041,0.054514,0.041946,0.041946,0.041946,0.038444,0.036023,0.251623,0.288852,0.288852,0.288852,0.288852
0.643322,0.083436,0.095780,0.421999,0.047620,0.083436,0.304051,0.054514,1.000000,0.304051,0.057144,0.015931,0.421999,0.304051,0.041172,0.071430,0.304051,0.072682,0.128250,0.271481,0.072682,0.041172,0.351665,0.421999,0.071430,0.271481,0.109952,0.271481,0.351665,0.304051,0.304051,0.249044,0.041172,0.351665,0.144894,0.063314,0.057144,0.271481,0.024101,0.166332,0.057144,0.047620,0.041172,0.351665,0.166332,0.072682,0.271481,0.083436,0.036757,0.421999,0.047620,0.057144,0.036762,0.057144,0.351665,0.083436,0.047620,0.109952,0.351665,0.036762,0.109952,0.166332,0.083436,0.041172,0.057144,0.144894,0.144894,0.271481,0.166332,0.271481,0.020994,0.093360,0.047620,0.047620,0.047620,0.047620,0.271481,0.041597,0.083436,0.126219,0.038671,0.047620,0.421999,0.304051,0.304051,0.304051,0.271481,0.249044,0.144894,0.166332,0.166332,0.166332,0.166332
0.163075,0.006064,0.006962,0.304051,0.032259,0.006064,0.193613,0.041946,0.304051,1.000000,0.041172,0.001158,0.304051,0.193613,0.026218,0.054521,0.193613,0.005283,0.107360,0.163075,0.005283,0.026218,0.238225,0.304051,0.054521,0.163075,0.007991,0.842271,0.238225,0.193613,0.193613,0.142026,0.026218,0.238225,0.010531,0.004602,0.041172,0.163075,0.001752,0.012089,0.041172,0.032259,0.026218,0.238225,0.012089,0.005283,0.163075,0.006064,0.025085,0.304051,0.032259,0.041172,0.022082,0.041172,0.238225,0.006064,0.032259,0.007991,0.238225,0.022082,0.007991,0.012089,0.006064,0.026218,0.041172,0.010531,0.010531,0.163075,0.012089,0.163075,0.001526,0.074963,0.032259,0.032259,0.032259,0.032259,0.163075,0.028294,0.006064,0.009174,0.028162,0.032259,0.304051,0.193613,0.193613,0.193613,0.163075,0.142026,0.010531,0.012089,0.015931,0.012089,0.012089
0.036762,0.219193,0.251623,0.057144,0.115648,0.219193,0.041172,0.132392,0.057144,0.041172,1.000000,0.041853,0.057144,0.041172,0.099990,0.173473,0.041172,0.190942,0.311463,0.036762,0.190942,0.099990,0.047620,0.057144,0.071430,0.036762,0.288852,0.036762,0.047620,0.041172,0.041172,0.033724,0.099990,0.047620,0.380650,0.166332,0.057144,0.036762,0.063314,0.436969,0.138778,0.047620,0.099990,0.047620,0.436969,0.190942,0.036762,0.219193,0.089268,0.057144,0.115648,0.057144,0.089279,0.057144,0.047620,0.219193,0.115648,0.288852,0.047620,0.089279,0.288852,0.436969,0.219193,0.099990,0.138778,0.380650,0.380650,0.036762,0.436969,0.036762,0.055154,0.226732,0.115648,0.115648,0.115648,0.115648,0.036762,0.101020,0.219193,0.331589,0.085628,0.047620,0.057144,0.041172,0.041172,0.041172,0.036762,0.033724,0.380650,0.436969,0.436969,0.436969,0.436969
0.013878,0.036459,0.041853,0.048045,0.063314,0.036459,0.031760,0.027666,0.015931,0.001158,0.041853,1.000000,0.000146,0.002011,0.055154,0.036459,0.010531,0.031760,0.036459,0.036459,0.031760,0.027666,0.072682,0.000056,0.018288,0.063314,0.048045,0.072682,0.027666,0.006064,0.063314,0.072682,0.018288,0.007991,0.063314,0.027666,0.013878,0.036459,0.010531,0.072682,0.024101,0.036459,0.055154,0.072682,0.072682,0.031760,0.001009,0.036459,0.048045,0.055154,0.055154,0.083436,0.041853,0.041853,0.072682,0.036459,0.020994,0.048045,0.072682,0.027666,0.048045,0.072682,0.036459,0.027666,0.063314,0.063314,0.063314,0.013878,0.072682,0.027666,0.009174,0.072682,0.072682,0.072682,0.048045,0.041853,0.041853,0.072682,0.036459,0.055154,0.072682,0.041853,0.024101,0.055154,0.095780,0.095780,0.095780,0.072682,0.063314,0.072682,0.072682,0.072682,0.072682
0.271481,0.000581,0.000667,0.421999,0.047620,0.000581,0.304051,0.054514,0.421999,0.304051,0.057144,0.000146,1.000000,0.304051,0.041172,0.071430,0.304051,0.000506,0.128250,0.271481,0.000506,0.041172,0.351665,0.421999,0.071430,0.271481,0.000765,0.271481,0.351665,0.304051,0.304051,0.249044,0.041172,0.351665,0.001009,0.000441,0.057144,0.271481,0.000168,0.001158,0.057144,0.047620,0.041172,0.351665,0.001158,0.000506,0.271481,0.000581,0.036757,0.421999,0.047620,0.057144,0.036762,0.057144,0.833333,0.000581,0.047620,0.000765,0.351665,0.036762,0.000765,0.001158,0.000581,0.041172,0.057144,0.001009,0.001329,0.271481,0.001158,0.271481,0.000146,0.093360,0.047620,0.047620,0.047620,0.047620,0.271481,0.041597,0.000581,0.000879,0.038671,0.047620,0.421999,0.304051,0.304051,0.304051,0.271481,0.249044,0.001009,0.001158,0.001158,0.001158,0.001158
0.163075,0.006064,0.006962,0.304051,0.032259,0.006064,0.193613,0.041946,0.304051,0.193613,0.041172,0.002011,0.304051,1.000000,0.026218,0.054521,0.302808,0.005283,0.107360,0.163075,0.005283,0.026218,0.372580,0.475531,0.054521,0.163075,0.007991,0.163075,0.238225,0.193613,0.193613,0.222127,0.026218,0.372580,0.010531,0.004602,0.041172,0.163075,0.001752,0.012089,0.041172,0.032259,0.026218,0.238225,0.012089,0.005283,0.255047,0.006064,0.025085,0.475531,0.032259,0.041172,0.022082,0.041172,0.238225,0.006064,0.032259,0.007991,0.372580,0.022082,0.007991,0.012089,0.006064,0.026218,0.041172,0.010531,0.010531,0.386435,0.012089,0.163075,0.001526,0.074963,0.032259,0.032259,0.032259,0.032259,0.842271,0.028294,0.006064,0.009174,0.028162,0.032259,0.475531,0.193613,0.193613,0.193613,0.163075,0.142026,0.010531,0.012089,0.012089,0.012089,0.012089
0.022082,0.288852,0.331589,0.041172,0.078342,0.288852,0.026218,0.101869,0.041172,0.026218,0.099990,0.055154,0.041172,0.026218,1.000000,0.132409,0.026218,0.251623,0.260731,0.022082,0.251623,0.063672,0.032259,0.041172,0.054521,0.022082,0.380650,0.022082,0.032259,0.026218,0.026218,0.019232,0.063672,0.032259,0.501621,0.219193,0.041172,0.022082,0.083436,0.575838,0.099990,0.032259,0.063672,0.032259,0.575838,0.251623,0.022082,0.288852,0.060920,0.041172,0.078342,0.041172,0.053629,0.041172,0.032259,0.288852,0.078342,0.380650,0.032259,0.053629,0.380650,0.575838,0.288852,0.063672,0.099990,0.501621,0.501621,0.022082,0.575838,0.022082,0.072682,0.182054,0.078342,0.078342,0.078342,0.078342,0.022082,0.068713,0.288852,0.436969,0.060293,0.032259,0.041172,0.026218,0.026218,0.026218,0.022082,0.019232,0.501621,0.575838,0.575838,0.575838,0.575838
0.049858,0.190942,0.219193,0.071430,0.148977,0.190942,0.054521,0.159332,0.071430,0.054521,0.173473,0.036459,0.071430,0.054521,0.132409,1.000000,0.054521,0.166332,0.357257,0.049858,0.166332,0.132409,0.061343,0.071430,0.086582,0.049858,0.251623,0.049858,0.061343,0.054521,0.054521,0.046647,0.132409,0.061343,0.331589,0.144894,0.071430,0.049858,0.055154,0.380650,0.173473,0.061343,0.132409,0.061343,0.380650,0.166332,0.049858,0.190942,0.114243,0.071430,0.148977,0.071430,0.121084,0.071430,0.061343,0.190942,0.148977,0.251623,0.061343,0.121084,0.251623,0.380650,0.190942,0.132409,0.173473,0.331589,0.331589,0.049858,0.380650,0.049858,0.048045,0.266882,0.148977,0.148977,0.148977,0.148977,0.049858,0.129660,0.190942,0.288852,0.107838,0.061343,0.071430,0.054521,0.054521,0.054521,0.049858,0.046647,0.331589,0.380650,0.380650,0.380650,0.380650
0.163075,0.031760,0.036459,0.304051,0.032259,0.031760,0.193613,0.041946,0.304051,0.193613,0.041172,0.010531,0.304051,0.302808,0.026218,0.054521,1.000000,0.027666,0.107360,0.163075,0.027666,0.026218,0.372580,0.475531,0.054521,0.163075,0.041853,0.163075,0.238225,0.193613,0.193613,0.222127,0.026218,0.564516,0.055154,0.024101,0.041172,0.163075,0.009174,0.063314,0.041172,0.032259,0.026218,0.238225,0.063314,0.027666,0.255047,0.031760,0.025085,0.720502,0.032259,0.041172,0.022082,0.041172,0.238225,0.031760,0.032259,0.041853,0.372580,0.022082,0.041853,0.063314,0.031760,0.026218,0.041172,0.055154,0.055154,0.255047,0.063314,0.163075,0.007991,0.074963,0.032259,0.032259,0.032259,0.032259,0.255047,0.028294,0.031760,0.048045,0.028162,0.032259,0.475531,0.193613,0.193613,0.193613,0.163075,0.142026,0.055154,0.063314,0.063314,0.063314,0.063314
0.063314,0.166332,0.190942,0.166332,0.288852,0.166332,0.144894,0.126219,0.072682,0.005283,0.190942,0.031760,0.000506,0.005283,0.251623,0.166332,0.027666,1.000000,0.166332,0.166332,0.144894,0.126219,0.331589,0.000193,0.083436,0.288852,0.219193,0.331589,0.126219,0.027666,0.288852,0.331589,0.083436,0.036459,0.288852,0.126219,0.063314,0.166332,0.048045,0.331589,0.109952,0.166332,0.251623,0.331589,0.331589,0.144894,0.003492,0.166332,0.219193,0.251623,0.251623,0.288852,0.190942,0.190942,0.331589,0.166332,0.095780,0.219193,0.331589,0.126219,0.219193,0.331589,0.166332,0.126219,0.288852,0.288852,0.288852,0.063314,0.331589,0.126219,0.041853,0.331589,0.331589,0.331589,0.219193,0.190942,0.190942,0.331589,0.166332,0.251623,0.331589,0.190942,0.109952,0.251623,0.331589,0.331589,0.331589,0.331589,0.288852,0.331589,0.331589,0.331589,0.331589
0.101627,0.190942,0.219193,0.128250,0.517415,0.190942,0.107360,0.263220,0.128250,0.107360,0.311463,0.036459,0.128250,0.107360,0.260731,0.357257,0.107360,0.166332,1.000000,0.101627,0.166332,0.260731,0.115769,0.128250,0.147106,0.101627,0.251623,0.101627,0.115769,0.107360,0.107360,0.097686,0.260731,0.115769,0.331589,0.144894,0.128250,0.101627,0.055154,0.380650,0.573197,0.115769,0.479833,0.115769,0.380650,0.166332,0.101627,0.190942,0.210159,0.128250,0.517415,0.128250,0.454209,0.128250,0.115769,0.190942,0.281153,0.251623,0.115769,0.246808,0.251623,0.380650,0.190942,0.479833,0.573197,0.331589,0.331589,0.101627,0.380650,0.101627,0.048045,0.788270,0.281153,0.281153,0.517415,0.281153,0.101627,0.443933,0.190942,0.288852,0.348342,0.115769,0.128250,0.107360,0.107360,0.107360,0.101627,0.097686,0.331589,0.380650,0.380650,0.380650,0.380650
0.133087,0.190942,0.219193,0.643322,0.028013,0.190942,0.842271,0.038444,0.271481,0.163075,0.036762,0.036459,0.271481,0.163075,0.022082,0.049858,0.163075,0.166332,0.101627,1.000000,0.166332,0.022082,0.206874,0.271481,0.049858,0.133087,0.251623,0.133087,0.206874,0.163075,0.163075,0.112415,0.022082,0.206874,0.331589,0.144894,0.036762,0.133087,0.055154,0.380650,0.036762,0.028013,0.022082,0.206874,0.380650,0.166332,0.133087,0.190942,0.021828,0.271481,0.028013,0.036762,0.018022,0.036762,0.206874,0.190942,0.028013,0.251623,0.206874,0.018022,0.251623,0.380650,0.190942,0.022082,0.036762,0.331589,0.331589,0.133087,0.380650,0.133087,0.048045,0.069899,0.028013,0.028013,0.028013,0.028013,0.133087,0.024598,0.190942,0.288852,0.025220,0.028013,0.271481,0.163075,0.163075,0.163075,0.133087,0.112415,0.331589,0.380650,0.380650,0.380650,0.380650
0.063314,1.000000,1.000000,0.166332,0.288852,0.166332,0.144894,0.126219,0.072682,0.005283,0.190942,0.031760,0.000506,0.005283,0.251623,0.166332,0.027666,0.144894,0.166332,0.166332,1.000000,0.126219,0.331589,0.000193,0.083436,0.288852,1.000000,0.331589,0.126219,0.027666,0.288852,0.331589,0.083436,0.036459,1.000000,1.000000,0.063314,0.166332,1.000000,1.000000,0.109952,0.166332,0.251623,0.331589,1.000000,1.000000,0.003492,1.000000,0.219193,0.251623,0.251623,0.288852,0.190942,0.190942,0.331589,1.000000,0.095780,1.000000,0.331589,0.126219,1.000000,1.000000,1.000000,0.126219,0.288852,1.000000,1.000000,0.063314,1.000000,0.126219,1.000000,0.331589,0.331589,0.331589,0.219193,0.190942,0.190942,0.331589,1.000000,1.000000,0.331589,0.190942,0.109952,0.251623,0.331589,0.331589,0.331589,0.331589,1.000000,1.000000,1.000000,1.000000,1.000000
0.022082,0.144894,0.166332,0.041172,0.078342,0.144894,0.026218,0.309764,0.041172,0.026218,0.099990,0.027666,0.041172,0.026218,0.063672,0.132409,0.026218,0.126219,0.260731,0.022082,0.126219,1.000000,0.032259,0.041172,0.054521,0.022082,0.190942,0.022082,0.032259,0.026218,0.026218,0.019232,0.681648,0.032259,0.251623,0.109952,0.041172,0.022082,0.041853,0.288852,0.099990,0.032259,0.063672,0.032259,0.288852,0.126219,0.022082,0.144894,0.060920,0.041172,0.078342,0.041172,0.053629,0.041172,0.032259,0.144894,0.078342,0.190942,0.032259,0.053629,0.190942,0.288852,0.144894,0.063672,0.099990,0.251623,0.251623,0.022082,0.288852,0.022082,0.036459,0.182054,0.078342,0.078342,0.078342,0.078342,0.022082,0.109133,0.144894,0.219193,0.092424,0.032259,0.041172,0.026218,0.026218,0.026218,0.022082,0.019232,0.251623,0.288852,0.288852,0.288852,0.288852
0.206874,0.380650,0.436969,0.351665,0.038462,0.380650,0.238225,0.047041,0.351665,0.238225,0.047620,0.072682,0.351665,0.372580,0.032259,0.061343,0.372580,0.331589,0.115769,0.206874,0.331589,0.032259,1.000000,0.549999,0.061343,0.206874,0.501621,0.206874,0.284037,0.238225,0.238225,0.289758,0.032259,0.444230,0.661036,0.288852,0.047620,0.206874,0.109952,0.758840,0.047620,0.038462,0.032259,0.284037,0.758840,0.331589,0.323547,0.380650,0.029820,0.549999,0.038462,0.047620,0.028013,0.047620,0.284037,0.380650,0.038462,0.501621,1.000000,0.028013,0.501621,0.758840,0.380650,0.032259,0.047620,0.661036,0.661036,0.323547,0.758840,0.206874,0.095780,0.082379,0.038462,0.038462,0.038462,0.038462,0.323547,0.033679,0.380650,0.575838,0.032431,0.038462,0.549999,0.238225,0.238225,0.238225,0.206874,0.185269,0.661036,0.758840,0.758840,0.758840,0.758840
